Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2017 [YR2017]
Lao PDR,LAO,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,78.0098088952222
Lao PDR,LAO,Price level index (World = 100),PX.WL,1101120:Meat,1101120,80.9523351634034
Lao PDR,LAO,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,76.2376045642263
Lao PDR,LAO,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,106.327048083626
Lao PDR,LAO,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,99.9757324155207
Lao PDR,LAO,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,83.9127860208216
Lao PDR,LAO,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,89.7513816615892
Lao PDR,LAO,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,74.5040529493008
Lao PDR,LAO,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,88.583249918796
Lao PDR,LAO,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,121.593517860107
Latin America & Caribbean (ICP),LCB,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,101.438087596329
Latin America & Caribbean (ICP),LCB,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,125.137263775641
Latin America & Caribbean (ICP),LCB,Price level index (World = 100),PX.WL,1101120:Meat,1101120,80.3644526982119
Latin America & Caribbean (ICP),LCB,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,112.937330257971
Latin America & Caribbean (ICP),LCB,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,108.099980873248
Latin America & Caribbean (ICP),LCB,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,109.432779212177
Latin America & Caribbean (ICP),LCB,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,90.8241080361
Latin America & Caribbean (ICP),LCB,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,117.710248947532
Latin America & Caribbean (ICP),LCB,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,109.356355498538
Latin America & Caribbean (ICP),LCB,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,103.99101074048
Latin America & Caribbean (ICP),LCB,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,102.249997644626
Latvia,LVA,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,104.861095095817
Latvia,LVA,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,100.647544986384
Latvia,LVA,Price level index (World = 100),PX.WL,1101120:Meat,1101120,91.9303166125121
Latvia,LVA,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,126.771400436228
Latvia,LVA,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,101.679813154174
Latvia,LVA,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,111.035653263141
Latvia,LVA,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,110.549930595361
Latvia,LVA,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,130.236360659386
Latvia,LVA,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,111.553835779567
Latvia,LVA,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,115.41762476281
Latvia,LVA,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,92.8414351951899
Lebanon,LBN,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,..
Lebanon,LBN,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,..
Lebanon,LBN,Price level index (World = 100),PX.WL,1101120:Meat,1101120,..
Lebanon,LBN,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,..
Lebanon,LBN,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,..
Lebanon,LBN,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,..
Lebanon,LBN,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,..
Lebanon,LBN,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,..
Lebanon,LBN,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,..
Lebanon,LBN,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,..
Lebanon,LBN,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,..
Lesotho,LSO,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,76.4413624141483
Lesotho,LSO,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,73.9208312716543
Lesotho,LSO,Price level index (World = 100),PX.WL,1101120:Meat,1101120,67.8400519452176
Lesotho,LSO,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,75.2322727266474
Lesotho,LSO,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,95.1414841014824
Lesotho,LSO,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,82.6654538510423
Lesotho,LSO,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,88.6362575065452
Lesotho,LSO,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,102.277662644618
Lesotho,LSO,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,79.7388460160061
Lesotho,LSO,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,82.2115380742877
Lesotho,LSO,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,84.8545531241682
Liberia,LBR,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,135.174844340866
Liberia,LBR,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,209.697355522363
Liberia,LBR,Price level index (World = 100),PX.WL,1101120:Meat,1101120,92.8401039163106
Liberia,LBR,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,56.6472686318488
Liberia,LBR,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,213.24677040901
Liberia,LBR,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,93.5126637489019
Liberia,LBR,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,95.8994884092188
Liberia,LBR,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,128.624194850102
Liberia,LBR,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,167.444049575917
Liberia,LBR,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,96.6440771552812
Liberia,LBR,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,148.870809814095
Libya,LBY,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,..
Libya,LBY,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,..
Libya,LBY,Price level index (World = 100),PX.WL,1101120:Meat,1101120,..
Libya,LBY,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,..
Libya,LBY,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,..
Libya,LBY,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,..
Libya,LBY,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,..
Libya,LBY,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,..
Libya,LBY,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,..
Libya,LBY,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,..
Libya,LBY,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,..
Lithuania,LTU,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,90.4581581189402
Lithuania,LTU,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,95.0536855052193
Lithuania,LTU,Price level index (World = 100),PX.WL,1101120:Meat,1101120,86.8499101683347
Lithuania,LTU,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,108.612509973301
Lithuania,LTU,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,86.575489108663
Lithuania,LTU,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,97.8873897020685
Lithuania,LTU,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,95.4834612148401
Lithuania,LTU,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,92.9054727167862
Lithuania,LTU,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,91.9023362778374
Lithuania,LTU,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,106.656457529829
Lithuania,LTU,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,81.7431637642094
Luxembourg,LUX,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,143.891060457874
Luxembourg,LUX,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,149.199039821876
Luxembourg,LUX,Price level index (World = 100),PX.WL,1101120:Meat,1101120,171.624521705828
Luxembourg,LUX,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,165.32664812698
Luxembourg,LUX,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,127.613775997259
Luxembourg,LUX,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,108.98542963221
Luxembourg,LUX,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,164.459611954266
Luxembourg,LUX,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,147.568273509607
Luxembourg,LUX,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,104.350835847957
Luxembourg,LUX,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,113.067066369891
Luxembourg,LUX,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,82.6657353620967
"Macao SAR, China",MAC,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,..
"Macao SAR, China",MAC,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,..
"Macao SAR, China",MAC,Price level index (World = 100),PX.WL,1101120:Meat,1101120,..
"Macao SAR, China",MAC,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,..
"Macao SAR, China",MAC,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,..
"Macao SAR, China",MAC,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,..
"Macao SAR, China",MAC,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,..
"Macao SAR, China",MAC,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,..
"Macao SAR, China",MAC,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,..
"Macao SAR, China",MAC,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,..
"Macao SAR, China",MAC,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,..
Madagascar,MDG,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,66.6265520451163
Madagascar,MDG,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,84.9110715460585
Madagascar,MDG,Price level index (World = 100),PX.WL,1101120:Meat,1101120,55.9738877774206
Madagascar,MDG,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,89.2903938914749
Madagascar,MDG,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,88.5779389751458
Madagascar,MDG,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,82.881534871367
Madagascar,MDG,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,56.3898020498045
Madagascar,MDG,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,45.3729365986835
Madagascar,MDG,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,93.6399281112569
Madagascar,MDG,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,54.8557482758881
Madagascar,MDG,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,96.8603150174474
Malawi,MWI,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,61.2999311510436
Malawi,MWI,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,69.1496013478897
Malawi,MWI,Price level index (World = 100),PX.WL,1101120:Meat,1101120,57.1652589703451
Malawi,MWI,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,87.5911284051006
Malawi,MWI,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,97.8472140241242
Malawi,MWI,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,80.4458352995346
Malawi,MWI,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,49.035423439003
Malawi,MWI,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,53.8825628658096
Malawi,MWI,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,84.6584161877331
Malawi,MWI,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,77.8480164061235
Malawi,MWI,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,100.548154813359
Malaysia,MYS,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,76.8204059841239
Malaysia,MYS,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,71.5373291948961
Malaysia,MYS,Price level index (World = 100),PX.WL,1101120:Meat,1101120,68.9182969072425
Malaysia,MYS,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,74.0958656544517
Malaysia,MYS,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,92.0182452609122
Malaysia,MYS,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,87.3716767504703
Malaysia,MYS,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,87.3978560480256
Malaysia,MYS,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,100.392914159185
Malaysia,MYS,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,64.5548412003871
Malaysia,MYS,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,70.5501454639784
Malaysia,MYS,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,186.884277016678
Maldives,MDV,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,91.2873158190484
Maldives,MDV,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,84.7712933069807
Maldives,MDV,Price level index (World = 100),PX.WL,1101120:Meat,1101120,73.5664634650428
Maldives,MDV,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,44.9961667291763
Maldives,MDV,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,126.778859584964
Maldives,MDV,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,98.6394680328099
Maldives,MDV,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,144.221701150218
Maldives,MDV,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,203.158442620506
Maldives,MDV,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,74.2658939078492
Maldives,MDV,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,99.9548337560445
Maldives,MDV,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,..
Mali,MLI,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,73.1657898160484
Mali,MLI,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,72.2536281149868
Mali,MLI,Price level index (World = 100),PX.WL,1101120:Meat,1101120,63.14376302709
Mali,MLI,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,65.9326118457337
Mali,MLI,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,137.340787983885
Mali,MLI,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,89.64388309994
Mali,MLI,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,56.3094233991628
Mali,MLI,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,77.8006794075341
Mali,MLI,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,102.158787913424
Mali,MLI,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,91.0216308432066
Mali,MLI,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,114.182322128402
Malta,MLT,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,124.765846055232
Malta,MLT,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,125.844097882606
Malta,MLT,Price level index (World = 100),PX.WL,1101120:Meat,1101120,119.319265423865
Malta,MLT,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,155.315998983872
Malta,MLT,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,113.536557029232
Malta,MLT,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,116.165594253378
Malta,MLT,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,133.063591812348
Malta,MLT,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,149.235143105353
Malta,MLT,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,123.468458586043
Malta,MLT,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,121.471528046397
Malta,MLT,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,95.310879236355
Marshall Islands,MHL,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,..
Marshall Islands,MHL,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,..
Marshall Islands,MHL,Price level index (World = 100),PX.WL,1101120:Meat,1101120,..
Marshall Islands,MHL,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,..
Marshall Islands,MHL,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,..
Marshall Islands,MHL,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,..
Marshall Islands,MHL,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,..
Marshall Islands,MHL,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,..
Marshall Islands,MHL,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,..
Marshall Islands,MHL,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,..
Marshall Islands,MHL,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,..
Mauritania,MRT,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,81.62314683313
Mauritania,MRT,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,79.4131772554335
Mauritania,MRT,Price level index (World = 100),PX.WL,1101120:Meat,1101120,70.437964792684
Mauritania,MRT,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,71.6243183629277
Mauritania,MRT,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,103.704253107437
Mauritania,MRT,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,76.9509722112092
Mauritania,MRT,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,96.5660367245666
Mauritania,MRT,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,105.038800737001
Mauritania,MRT,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,67.9089130945519
Mauritania,MRT,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,105.331402234145
Mauritania,MRT,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,..
Mauritius,MUS,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,109.308771635166
Mauritius,MUS,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,93.8369674728197
Mauritius,MUS,Price level index (World = 100),PX.WL,1101120:Meat,1101120,126.623193906168
Mauritius,MUS,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,102.831518484985
Mauritius,MUS,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,101.071821998993
Mauritius,MUS,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,83.3968940861266
Mauritius,MUS,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,109.613562546862
Mauritius,MUS,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,176.782802779132
Mauritius,MUS,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,92.7345916201922
Mauritius,MUS,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,96.8180733773889
Mauritius,MUS,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,132.697199089991
Mexico,MEX,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,88.7409489107124
Mexico,MEX,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,106.608511461506
Mexico,MEX,Price level index (World = 100),PX.WL,1101120:Meat,1101120,80.6219384130803
Mexico,MEX,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,109.405738670699
Mexico,MEX,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,79.3798872404375
Mexico,MEX,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,84.0729840528122
Mexico,MEX,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,80.8189076900772
Mexico,MEX,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,109.70613591395
Mexico,MEX,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,100.94708516793
Mexico,MEX,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,82.4430752905831
Mexico,MEX,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,81.1341176519268
"Micronesia, Federated States of",FSM,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,..
"Micronesia, Federated States of",FSM,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,..
"Micronesia, Federated States of",FSM,Price level index (World = 100),PX.WL,1101120:Meat,1101120,..
"Micronesia, Federated States of",FSM,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,..
"Micronesia, Federated States of",FSM,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,..
"Micronesia, Federated States of",FSM,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,..
"Micronesia, Federated States of",FSM,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,..
"Micronesia, Federated States of",FSM,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,..
"Micronesia, Federated States of",FSM,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,..
"Micronesia, Federated States of",FSM,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,..
"Micronesia, Federated States of",FSM,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,..
Middle East & North Africa (ICP),MEB,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,83.0162877377076
Middle East & North Africa (ICP),MEB,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,89.3673485883448
Middle East & North Africa (ICP),MEB,Price level index (World = 100),PX.WL,1101120:Meat,1101120,97.4184389019922
Middle East & North Africa (ICP),MEB,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,73.5854901836999
Middle East & North Africa (ICP),MEB,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,82.0920378228066
Middle East & North Africa (ICP),MEB,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,87.6882839003979
Middle East & North Africa (ICP),MEB,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,94.0484277638606
Middle East & North Africa (ICP),MEB,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,64.8756453719468
Middle East & North Africa (ICP),MEB,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,88.5448901044016
Middle East & North Africa (ICP),MEB,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,80.929364124334
Middle East & North Africa (ICP),MEB,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,147.886387545802
Moldova,MDA,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,67.132769264141
Moldova,MDA,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,58.4927647810216
Moldova,MDA,Price level index (World = 100),PX.WL,1101120:Meat,1101120,69.5038440552459
Moldova,MDA,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,77.6010368927353
Moldova,MDA,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,75.8398459584415
Moldova,MDA,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,70.2152801184541
Moldova,MDA,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,89.4545225449881
Moldova,MDA,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,66.4411765597235
Moldova,MDA,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,75.3643521765313
Moldova,MDA,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,77.9012236508215
Moldova,MDA,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,48.0422185996903
Mongolia,MNG,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,69.8321429317705
Mongolia,MNG,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,75.3652334100369
Mongolia,MNG,Price level index (World = 100),PX.WL,1101120:Meat,1101120,45.7191760810746
Mongolia,MNG,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,110.469293423943
Mongolia,MNG,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,92.2653017932797
Mongolia,MNG,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,94.0145899535871
Mongolia,MNG,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,125.90542127343
Mongolia,MNG,Price level index (World = 100),PX.WL,1101170:Vegetables,1101170,126.709065687276
Mongolia,MNG,Price level index (World = 100),PX.WL,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,81.3549487290015
Mongolia,MNG,Price level index (World = 100),PX.WL,1101200:NON-ALCOHOLIC BEVERAGES,1101200,81.8675338297591
Mongolia,MNG,Price level index (World = 100),PX.WL,1102100:ALCOHOLIC BEVERAGES,1102100,118.360950056154
Montenegro,MNE,Price level index (World = 100),PX.WL,1101100:FOOD,1101100,88.1227502074462
Montenegro,MNE,Price level index (World = 100),PX.WL,1101110:Bread and cereals,1101110,87.4513071683351
Montenegro,MNE,Price level index (World = 100),PX.WL,1101120:Meat,1101120,78.2660741606296
Montenegro,MNE,Price level index (World = 100),PX.WL,1101130:Fish and seafood,1101130,119.58734412765
Montenegro,MNE,Price level index (World = 100),PX.WL,"1101140:Milk, cheese and eggs",1101140,83.1339270096557
Montenegro,MNE,Price level index (World = 100),PX.WL,1101150:Oils and fats,1101150,75.1370493520122
Montenegro,MNE,Price level index (World = 100),PX.WL,1101160:Fruit,1101160,102.305251396668
